name_ar,category,full_address,phone_number,website,rating,city_ar,region_ar,latitude,longitude,google_maps_url
فقيه للخياطة الرجالية FAQEEH Tailoring,N/A,"F2VV+MJ3, Khaleej Rd, الغدير، سيهات‎ 32451",053 731 9195,http://www.faqeeh-sa.com/,4.2,سيهات,المنطقة الشرقية,26.4941357,50.0440503,"https://www.google.com/maps/place/%D9%81%D9%82%D9%8A%D9%87+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9+FAQEEH+Tailoring%E2%80%AD/@26.4941357,50.0440503,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff005af9dced:0x7a89439df7539e9f!8m2!3d26.4941357!4d50.0440503!16s%2Fg%2F11m5gr7_vp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط نور البيان,N/A,"6671، النور، 3339 المجمعة، 6671, Saudi Arabia, سيهات‎ 32452",013 838 0742,N/A,4.4,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%86%D9%88%D8%B1+%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e49ff41cd7a221b:0x898de79450baa854!8m2!3d26.4856387!4d50.0420726!16s%2Fg%2F11h7n6bkz4!19sChIJGyJ6zUH_ST4RVKi6UJTnjYk?authuser=0&hl=ar&rclk=1
جيل الفخامه للخياطه الرجاليه,N/A,F2GV+X28، شارع عمر بن عبدالعزيز، الفردوس، سيهات‎ 32437,N/A,N/A,3.2,سيهات,المنطقة الشرقية,26.4774205,50.0425794,"https://www.google.com/maps/place/%D8%AC%D9%8A%D9%84+%D8%A7%D9%84%D9%81%D8%AE%D8%A7%D9%85%D9%87+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D9%87+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D9%87%E2%80%AD/@26.4774205,50.0425794,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe416ce8c525:0x41004598ebfbdb5f!8m2!3d26.4774205!4d50.0425794!16s%2Fg%2F11hckr91xd?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مشغل جلوة مها للخياطة النسائية,N/A,حي النابية، EMSC3937، 3937 1ج،8480، سيهات‎ 32471,050 561 9986,https://www.tiktok.com/@jalwat_maha,5.0,سيهات,المنطقة الشرقية,26.4780525,50.0066046,"https://www.google.com/maps/place/%D9%85%D8%B4%D8%BA%D9%84+%D8%AC%D9%84%D9%88%D8%A9+%D9%85%D9%87%D8%A7+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/@26.4780525,50.0066046,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601001b55d9b3:0x9b0f5f3f64543241!8m2!3d26.4780525!4d50.0066046!16s%2Fg%2F11y_zb74mb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط المختار,N/A,"4704 طريق الملك عبدالعزيز، الفردوس، EMGC7713, 7713, سيهات‎ 32434",054 629 3531,N/A,3.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D9%85%D8%AE%D8%AA%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e49ff0063b2cbff:0xf18fbb2055a26872!8m2!3d26.4751916!4d50.0474832!16s%2Fg%2F11vz00yf7l!19sChIJ_8uyYwD_ST4RcmiiVSC7j_E?authuser=0&hl=ar&rclk=1
المركز الأنيق للخياطة الرجالية,N/A,F2CW+6V6، طريق الملك عبدالعزيز، الفردوس، سيهات‎ 32434,013 837 1717,N/A,3.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A3%D9%86%D9%8A%D9%82+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49fe68d708c24f:0x340c2c5bc7b6fade!8m2!3d26.470532!4d50.0471423!16s%2Fg%2F11f2vb4m2v!19sChIJT8II12j-ST4R3vq2x1ssDDQ?authuser=0&hl=ar&rclk=1
Tailor taha hasan ali for gents,N/A,"Omar bin abdul Aziz st, السلام، سيهات‎ 32451",057 836 0396,N/A,3.9,سيهات,المنطقة الشرقية,26.477402,50.0426139,"https://www.google.com/maps/place/Tailor+taha+hasan+ali+for+gents/@26.477402,50.0426139,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffe59c126b53:0xf65b4a59ccbddb9c!8m2!3d26.477402!4d50.0426139!16s%2Fg%2F11rxr4w7p_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كور وابراة للخياطة,N/A,F3J2+G8W، شارع ابن خلدون، غرناطة، سيهات‎ 32434,N/A,N/A,3.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%83%D9%88%D8%B1+%D9%88%D8%A7%D8%A8%D8%B1%D8%A7%D8%A9+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ffc951028999:0xf6a53a1d1444917f!8m2!3d26.4813735!4d50.0508155!16s%2Fg%2F11sxyp5slw!19sChIJmYkCUcn_ST4Rf5FEFB06pfY?authuser=0&hl=ar&rclk=1
نجوم للخياطة الرجالية,N/A,7149 الخصاب 1، حي الخصاب، EMMA3089، 3089، سيهات‎ 32452,054 194 7135,N/A,3.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%86%D8%AC%D9%88%D9%85+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff637383dc4d:0x4b717c29d5708dd5!8m2!3d26.4890432!4d50.0385561!16s%2Fg%2F11ss501d_8!19sChIJTdyDc2P_ST4R1Y1w1Sl8cUs?authuser=0&hl=ar&rclk=1
فدك للعبايات النسائية,N/A,5390، الديرة، سيهات‎ 32461,056 218 8201,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%81%D8%AF%D9%83+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff260a5d0bd3:0x4e57c9169b9f6c0f!8m2!3d26.4855631!4d50.0365123!16s%2Fg%2F11rzq5zsm0!19sChIJ0wtdCib_ST4RD2yfmxbJV04?authuser=0&hl=ar&rclk=1
ام جهاد للخياطه,N/A,حي الكوثر، EMGC7210، 7210 13هـ، 2605، سيهات‎ 32431,050 776 2962,N/A,5.0,سيهات,المنطقة الشرقية,26.4735412,50.0594224,"https://www.google.com/maps/place/%D8%A7%D9%85+%D8%AC%D9%87%D8%A7%D8%AF+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D9%87%E2%80%AD/@26.4735412,50.0594224,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0061e80947:0x8d0bc9740f73ec9f!8m2!3d26.4735412!4d50.0594224!16s%2Fg%2F11y_s0s4dc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط عبد الله هاني للخياطة الرجالية,N/A,8193، 5114، الديرة، 8193، 5114، سيهات‎ 32461,050 740 3409,N/A,3.0,سيهات,المنطقة الشرقية,26.4864133,50.0335043,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%84%D9%87+%D9%87%D8%A7%D9%86%D9%8A+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4864133,50.0335043,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff006a585bbf:0x9f51c6a14aeef6b8!8m2!3d26.4864133!4d50.0335043!16s%2Fg%2F11vqrqt783?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط العقيلة,N/A,"6982 شارع 3أ، النور، 3175, سيهات‎ 32452",056 379 0708,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ffb2b3d5e815:0xa25250bfa11015b8!8m2!3d26.4884388!4d50.0403887!16s%2Fg%2F11k9bmbh_l!19sChIJFejVs7L_ST4RuBUQob9QUqI?authuser=0&hl=ar&rclk=1
ركن الهرم للخياطة الرجاليه,N/A,"F2GV+P5P, شارع عمر بن عبدالعزيز،, الفردوس،, سيهات‎ 32437",N/A,N/A,3.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%B1%D9%83%D9%86+%D8%A7%D9%84%D9%87%D8%B1%D9%85+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e49ffb30bfdf03d:0x9a591950922ac41!8m2!3d26.4768295!4d50.0429526!16s%2Fg%2F11qh7rkhgg!19sChIJPfD9C7P_ST4RQawiCZWRpQk?authuser=0&hl=ar&rclk=1
خياط ركن سعفة,N/A,"Deera, الديرة، سيهات‎ 32461",054 453 6647,https://instagram.com/frond.sa?igshid=YmMyMTA2M2Y=,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%B1%D9%83%D9%86+%D8%B3%D8%B9%D9%81%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ffc9a2a3bcd3:0x3b8f6198a276df7f!8m2!3d26.485178!4d50.0336923!16s%2Fg%2F11txl33h65!19sChIJ07yjosn_ST4Rf992ophhjzs?authuser=0&hl=ar&rclk=1
لمسة للخياطة,N/A,F2FQ+VJ6، السلام، سيهات‎ 32437,N/A,N/A,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%84%D9%85%D8%B3%D8%A9+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff00376e0415:0xc2fa966d46b6accd!8m2!3d26.4746544!4d50.039016!16s%2Fg%2F11nq09tbht!19sChIJFQRuNwD_ST4Rzay2Rm2W-sI?authuser=0&hl=ar&rclk=1
خياط الريف الحديث / alreef modern ladies tailoring2,N/A,7221 ابو ايمن السلمي، حي الخليج، EMGA2453، 2453، سيهات‎ 32437,N/A,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D8%B1%D9%8A%D9%81+%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB+%2F+alreef+modern+ladies+tailoring2%E2%80%AD/data=!4m7!3m6!1s0x3e49ff367b587bc9:0xb3b595b6a61f28bb!8m2!3d26.470712!4d50.0250814!16s%2Fg%2F11stxwqml0!19sChIJyXtYezb_ST4RuygfpraVtbM?authuser=0&hl=ar&rclk=1
خياط قمة الخليج للخياطة الرجالية,N/A,EMGB7693، 4711 طريق الملك عبدالعزيز، حي غرناطة، 7693، سيهات‎ 32434,057 544 9071,N/A,3.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%82%D9%85%D8%A9+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff003f0bd49f:0x248ec6771588d313!8m2!3d26.4749683!4d50.0475201!16s%2Fg%2F11y8l42rpp!19sChIJn9QLPwD_ST4RE9OIFXfGjiQ?authuser=0&hl=ar&rclk=1
خياط الامل والوفاء حي الديره,N/A,الديرة، 5241، 8080، سيهات‎ 32461,N/A,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D8%A7%D9%85%D9%84+%D9%88%D8%A7%D9%84%D9%88%D9%81%D8%A7%D8%A1+%D8%AD%D9%8A+%D8%A7%D9%84%D8%AF%D9%8A%D8%B1%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e49ff0056e5c0df:0xa7d28d32fc5ebc56!8m2!3d26.4854969!4d50.0349056!16s%2Fg%2F11yjzrnwz0!19sChIJ38DlVgD_ST4RVrxe_DKN0qc?authuser=0&hl=ar&rclk=1
خياط النجم المثالي,N/A,5390، سيهات‎ 32461,053 031 9275,N/A,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D9%86%D8%AC%D9%85+%D8%A7%D9%84%D9%85%D8%AB%D8%A7%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e49ff005e373947:0x8b0120a4bc2ce9fa!8m2!3d26.4857248!4d50.0364432!16s%2Fg%2F11vz68wcwj!19sChIJRzk3XgD_ST4R-uksvKQgAYs?authuser=0&hl=ar&rclk=1
الكنز الثمين للعباءات النسائية,N/A,2615 طريق الملك عبدالعزيز، حي المنتزة، EMMB7699، 7699، سيهات‎ 32452,N/A,N/A,4.4,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%A7%D9%84%D9%83%D9%86%D8%B2+%D8%A7%D9%84%D8%AB%D9%85%D9%8A%D9%86+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D8%A1%D8%A7%D8%AA+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff002b37f87b:0xcdb0fc509eb90b28!8m2!3d26.4947204!4d50.034668!16s%2Fg%2F11vzq30zq_!19sChIJe_g3KwD_ST4RKAu5nlD8sM0?authuser=0&hl=ar&rclk=1
عبايات فنر,N/A,طريق الخليج، المنتزه، سيهات‎ 32452,055 288 1299,https://instagram.com/abayat_fanar2?igshid=1iq84x4bdq6no,3.9,سيهات,المنطقة الشرقية,26.4851293,50.0512194,"https://www.google.com/maps/place/%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA+%D9%81%D9%86%D8%B1%E2%80%AD/@26.4851293,50.0512194,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5a93b46f73:0x1dd17bd452753dc7!8m2!3d26.4851293!4d50.0512194!16s%2Fg%2F11d_c52wb9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
اتيليه المصممة زهراء الفضل,N/A,شارع ٢ (ب)، السلام، سيهات‎ 31972,050 597 1833,https://he1.me/gQ8OP,4.2,سيهات,المنطقة الشرقية,26.4747545,50.0425948,"https://www.google.com/maps/place/%D8%A7%D8%AA%D9%8A%D9%84%D9%8A%D9%87+%D8%A7%D9%84%D9%85%D8%B5%D9%85%D9%85%D8%A9+%D8%B2%D9%87%D8%B1%D8%A7%D8%A1+%D8%A7%D9%84%D9%81%D8%B6%D9%84%E2%80%AD/@26.4747545,50.0425948,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffe8195d7f0d:0xe5843ef5447ba2db!8m2!3d26.4747545!4d50.0425948!16s%2Fg%2F11k9q58qw3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط أنامل حرير,N/A,قرطبة، 2644، 9067، سيهات‎ 32453,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.5070195,50.0347323,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A3%D9%86%D8%A7%D9%85%D9%84+%D8%AD%D8%B1%D9%8A%D8%B1%E2%80%AD/@26.5070195,50.0347323,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0000bac981:0x1020a62f248e8582!8m2!3d26.5070195!4d50.0347323!16s%2Fg%2F11zchj1by6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
علي عيسى ستائر تنجيد الكنب,N/A,7962 حرب بن ميمون الانصاري، حي الديرة، EMPA5574، 5574، سيهات‎ 32461,050 038 5258,N/A,4.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%B9%D9%84%D9%8A+%D8%B9%D9%8A%D8%B3%D9%89+%D8%B3%D8%AA%D8%A7%D8%A6%D8%B1+%D8%AA%D9%86%D8%AC%D9%8A%D8%AF+%D8%A7%D9%84%D9%83%D9%86%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e49ff001cbcb2a3:0x7bf63f87c68e85a!8m2!3d26.4844069!4d50.0382261!16s%2Fg%2F11w92qsnjs!19sChIJo7K8HAD_ST4RWuhofPhjvwc?authuser=0&hl=ar&rclk=1
مركز الحسن للعبايات,N/A,7830 طريق الملك عبدالعزيز، الفردوس، سيهات‎ 32434,N/A,N/A,3.5,سيهات,المنطقة الشرقية,26.4762861,50.0464571,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AD%D8%B3%D9%86+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA%E2%80%AD/@26.4762861,50.0464571,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe425befa881:0x735c139aa13c216e!8m2!3d26.4762861!4d50.0464571!16s%2Fg%2F11b_23qw81?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط فايز,N/A,النابية، 8063، 3969، سيهات‎ 32471,N/A,N/A,3.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%81%D8%A7%D9%8A%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e360148c71aed31:0x934a14f2a3f3d7af!8m2!3d26.4741998!4d50.0084597!16s%2Fg%2F11kjkbyxzh!19sChIJMe0ax0gBNj4Rr9fzo_IUSpM?authuser=0&hl=ar&rclk=1
السكيري للزي الموحد,N/A,شارع مكة، ،، سيهات‎ 32437,055 464 8956,N/A,4.1,سيهات,المنطقة الشرقية,26.4729478,50.0402749,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B3%D9%83%D9%8A%D8%B1%D9%8A+%D9%84%D9%84%D8%B2%D9%8A+%D8%A7%D9%84%D9%85%D9%88%D8%AD%D8%AF%E2%80%AD/@26.4729478,50.0402749,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe401f1d560f:0x56d66fa85a31589f!8m2!3d26.4729478!4d50.0402749!16s%2Fg%2F11f__43bb_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط سيزر,N/A,F2PQ+WGV، شارع عمر بن عبدالعزيز، النور، سيهات‎ 32452,057 709 2608,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%B3%D9%8A%D8%B2%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e49ffb5b27406d5:0xd4d7f56f8841d39!8m2!3d26.4873747!4d50.0387948!16s%2Fg%2F11gpmxblpc!19sChIJ1QZ0srX_ST4ROR2E-FZ_TQ0?authuser=0&hl=ar&rclk=1
Al tala albahiyya ladis tailor,N/A,"7483 EMGB3896 مكه المكرمه, السلام، سيهات‎ 32437",N/A,N/A,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/Al+tala+albahiyya+ladis+tailor/data=!4m7!3m6!1s0x3e49ff002f09ff0d:0xe05ade0b67a76ef2!8m2!3d26.473084!4d50.0395093!16s%2Fg%2F11xd2d1wfs!19sChIJDf8JLwD_ST4R8m6nZwveWuA?authuser=0&hl=ar&rclk=1
لؤلؤة الديرة,N/A,"F2PP+9WV حي, الديرة، سيهات‎ 32461",N/A,N/A,1.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%84%D8%A4%D9%84%D8%A4%D8%A9+%D8%A7%D9%84%D8%AF%D9%8A%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff002a2e152d:0x1889e2ac3e899286!8m2!3d26.4859936!4d50.0373047!16s%2Fg%2F11vy1k2l2g!19sChIJLRUuKgD_ST4RhpKJPqziiRg?authuser=0&hl=ar&rclk=1
ملبس البرنس,N/A,F2FV+XC، شارع عمر بن عبدالعزيز، السلام، سيهات‎ 32437,N/A,N/A,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D9%84%D8%A8%D8%B3+%D8%A7%D9%84%D8%A8%D8%B1%D9%86%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e49ff004628560d:0x9a39ed4501d29fbb!8m2!3d26.4748169!4d50.0435985!16s%2Fg%2F11yr_3pgwt!19sChIJDVYoRgD_ST4Ru5_SAUXtOZo?authuser=0&hl=ar&rclk=1
عطور رايدر | Rider Beauty,N/A,"Khaleej Rd, غرناطة، سيهات‎ 32434",053 855 7800,https://riderbeauty.com/,4.9,سيهات,المنطقة الشرقية,26.4793302,50.0549268,"https://www.google.com/maps/place/%D8%B9%D8%B7%D9%88%D8%B1+%D8%B1%D8%A7%D9%8A%D8%AF%D8%B1+%7C+Rider+Beauty%E2%80%AD/@26.4793302,50.0549268,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8638f7b8f1:0xebd2440d60c2f037!8m2!3d26.4793302!4d50.0549268!16s%2Fg%2F11w9bh43r8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
درعه DERAAH,N/A,F3G4+2Vq، الكوثر، سيهات‎ 32431,800 118 6666,https://www.deraahstore.com/,4.7,سيهات,المنطقة الشرقية,26.475093,50.057237,"https://www.google.com/maps/place/%D8%AF%D8%B1%D8%B9%D9%87+DERAAH%E2%80%AD/@26.475093,50.057237,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd82ed25791:0x4f8f9644650f6d6d!8m2!3d26.475093!4d50.057237!16s%2Fg%2F11tmr810v2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
السنان للعطور,N/A,"Unnamed Road, غرناطة،، سيهات‎ 32434",013 839 0116,http://www.alsinan.com.sa/,4.0,سيهات,المنطقة الشرقية,26.4755604,50.0563033,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B3%D9%86%D8%A7%D9%86+%D9%84%D9%84%D8%B9%D8%B7%D9%88%D8%B1%E2%80%AD/@26.4755604,50.0563033,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fffdf51ac099:0x512c1acdbf9fd057!8m2!3d26.4755604!4d50.0563033!16s%2Fg%2F11cmx3hzd9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
زهور كورتينا للمناسبات CORTINA flowers & events,N/A,شارع مكة، سيهات‎ ، السلام ،، سيهات‎,056 942 8158,https://cortinaflowers.com/,4.6,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%B2%D9%87%D9%88%D8%B1+%D9%83%D9%88%D8%B1%D8%AA%D9%8A%D9%86%D8%A7+%D9%84%D9%84%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA+CORTINA+flowers+%26+events%E2%80%AD/data=!4m7!3m6!1s0x3e49ff7dc8c11bcd:0x4defa3a0c79763e4!8m2!3d26.4736958!4d50.0350649!16s%2Fg%2F11g_z4tl4d!19sChIJzRvByH3_ST4R5GOXx6Cj700?authuser=0&hl=ar&rclk=1
Florero & فلوريرو ورد طبيعي وهدايا ( أطواق الياسمين ),N/A,غرناطة، سيهات‎ 32347,053 066 9149,https://barcodi.com/FLORERO,4.9,سيهات,المنطقة الشرقية,26.4802097,50.0458818,"https://www.google.com/maps/place/Florero+%26+%D9%81%D9%84%D9%88%D8%B1%D9%8A%D8%B1%D9%88+%D9%88%D8%B1%D8%AF+%D8%B7%D8%A8%D9%8A%D8%B9%D9%8A+%D9%88%D9%87%D8%AF%D8%A7%D9%8A%D8%A7+(+%D8%A3%D8%B7%D9%88%D8%A7%D9%82+%D8%A7%D9%84%D9%8A%D8%A7%D8%B3%D9%85%D9%8A%D9%86+)%E2%80%AD/@26.4802097,50.0458818,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff65f6979fcf:0x9c0a73d2d558d6cf!8m2!3d26.4802097!4d50.0458818!16s%2Fg%2F11l64bd79d?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
عطورات الشيوخ,N/A,الديرة، 5469، 8137، سيهات‎ 32461,050 586 1173,N/A,5.0,سيهات,المنطقة الشرقية,26.4860366,50.0370212,"https://www.google.com/maps/place/%D8%B9%D8%B7%D9%88%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D8%B4%D9%8A%D9%88%D8%AE%E2%80%AD/@26.4860366,50.0370212,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff00003a96d3:0x9a004c6de08f48a9!8m2!3d26.4860366!4d50.0370212!16s%2Fg%2F11x86417sw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
روزلاند | RoseLand,N/A,2999 طريق الملك عبدالعزيز، الخصاب، سيهات‎ 32452,054 755 6889,http://www.roseland.sa/,4.5,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%B1%D9%88%D8%B2%D9%84%D8%A7%D9%86%D8%AF+%7C+RoseLand%E2%80%AD/data=!4m7!3m6!1s0x3e49fe35422cf915:0xa9dc4d58a2c722d5!8m2!3d26.4906744!4d50.0387022!16s%2Fg%2F11c55tt92p!19sChIJFfksQjX-ST4R1SLHolhN3Kk?authuser=0&hl=ar&rclk=1
